time,open,close,high,low
2018-03-15 14:00:00,1.23333,1.23442,1.23460,1.23249
2018-03-15 15:00:00,1.23440,1.23198,1.23481,1.23191
2018-03-15 16:00:00,1.23199,1.23162,1.23250,1.23112
2018-03-15 17:00:00,1.23162,1.23352,1.23354,1.23146
2018-03-15 18:00:00,1.23353,1.23033,1.23353,1.23025
2018-03-15 19:00:00,1.23032,1.23015,1.23067,1.23004
2018-03-15 20:00:00,1.23010,1.23048,1.23051,1.23005
2018-03-15 21:00:00,1.23050,1.23052,1.23078,1.23036
2018-03-15 22:00:00,1.23050,1.23064,1.23086,1.23038
2018-03-15 23:00:00,1.23065,1.23065,1.23078,1.23046
2018-03-16 00:00:00,1.23063,1.23044,1.23103,1.23026
2018-03-16 01:00:00,1.23043,1.23013,1.23047,1.22952
2018-03-16 02:00:00,1.23012,1.23059,1.23100,1.23006
2018-03-16 03:00:00,1.23058,1.23081,1.23111,1.23050
2018-03-16 04:00:00,1.23081,1.23106,1.23133,1.23075
2018-03-16 05:00:00,1.23107,1.23117,1.23130,1.23080
2018-03-16 06:00:00,1.23117,1.23183,1.23223,1.23100
2018-03-16 07:00:00,1.23183,1.23184,1.23249,1.23132
2018-03-16 08:00:00,1.23183,1.23184,1.23223,1.23069
2018-03-16 09:00:00,1.23182,1.23229,1.23363,1.23178
2018-03-16 10:00:00,1.23232,1.23258,1.23317,1.23183
2018-03-16 11:00:00,1.23258,1.23282,1.23304,1.23186
2018-03-16 12:00:00,1.23283,1.23090,1.23298,1.23088
2018-03-16 13:00:00,1.23087,1.22844,1.23100,1.22802
2018-03-16 14:00:00,1.22844,1.22617,1.22908,1.22603
2018-03-16 15:00:00,1.22619,1.22800,1.22821,1.22613
2018-03-16 16:00:00,1.22802,1.22915,1.22956,1.22782
2018-03-16 17:00:00,1.22915,1.22893,1.22916,1.22774
2018-03-16 18:00:00,1.22893,1.22842,1.22938,1.22837
2018-03-16 19:00:00,1.22845,1.22867,1.22902,1.22836
2018-03-16 20:00:00,1.22862,1.22904,1.22916,1.22835
2018-03-18 21:00:00,1.22857,1.22893,1.22938,1.22839
2018-03-18 22:00:00,1.22891,1.22857,1.22925,1.22848
2018-03-18 23:00:00,1.22854,1.22810,1.22876,1.22801
2018-03-19 00:00:00,1.22810,1.22713,1.22810,1.22711
2018-03-19 01:00:00,1.22714,1.22695,1.22714,1.22652
2018-03-19 02:00:00,1.22695,1.22711,1.22731,1.22663
2018-03-19 03:00:00,1.22711,1.22717,1.22733,1.22686
2018-03-19 04:00:00,1.22717,1.22670,1.22717,1.22651
2018-03-19 05:00:00,1.22669,1.22617,1.22683,1.22582
2018-03-19 06:00:00,1.22617,1.22665,1.22671,1.22614
2018-03-19 07:00:00,1.22666,1.22672,1.22747,1.22630
2018-03-19 08:00:00,1.22670,1.22803,1.22809,1.22626
2018-03-19 09:00:00,1.22800,1.22824,1.22891,1.22727
2018-03-19 10:00:00,1.22823,1.22927,1.23019,1.22823
2018-03-19 11:00:00,1.22928,1.22858,1.22934,1.22763
2018-03-19 12:00:00,1.22860,1.23029,1.23256,1.22855
2018-03-19 13:00:00,1.23027,1.23145,1.23189,1.23015
2018-03-19 14:00:00,1.23145,1.23239,1.23244,1.23082
2018-03-19 15:00:00,1.23239,1.23284,1.23332,1.23124
2018-03-19 16:00:00,1.23284,1.23336,1.23373,1.23204
2018-03-19 17:00:00,1.23334,1.23484,1.23497,1.23334
2018-03-19 18:00:00,1.23482,1.23583,1.23588,1.23429
2018-03-19 19:00:00,1.23586,1.23400,1.23588,1.23393
2018-03-19 20:00:00,1.23401,1.23357,1.23436,1.23347
2018-03-19 21:00:00,1.23359,1.23349,1.23383,1.23338
2018-03-19 22:00:00,1.23349,1.23352,1.23379,1.23330
2018-03-19 23:00:00,1.23353,1.23367,1.23425,1.23353
2018-03-20 00:00:00,1.23367,1.23414,1.23451,1.23343
2018-03-20 01:00:00,1.23414,1.23463,1.23506,1.23397
2018-03-20 02:00:00,1.23464,1.23458,1.23494,1.23438
2018-03-20 03:00:00,1.23458,1.23458,1.23475,1.23425
2018-03-20 04:00:00,1.23456,1.23390,1.23469,1.23374
2018-03-20 05:00:00,1.23387,1.23364,1.23398,1.23347
2018-03-20 06:00:00,1.23363,1.23461,1.23480,1.23353
2018-03-20 07:00:00,1.23459,1.23494,1.23547,1.23352
2018-03-20 08:00:00,1.23494,1.23463,1.23494,1.23339
2018-03-20 09:00:00,1.23464,1.23172,1.23467,1.23138
2018-03-20 10:00:00,1.23169,1.23116,1.23169,1.23072
2018-03-20 11:00:00,1.23116,1.22963,1.23130,1.22963
2018-03-20 12:00:00,1.22963,1.22844,1.22968,1.22802
2018-03-20 13:00:00,1.22847,1.22706,1.22858,1.22632
2018-03-20 14:00:00,1.22711,1.22729,1.22776,1.22633
2018-03-20 15:00:00,1.22728,1.22704,1.22869,1.22699
2018-03-20 16:00:00,1.22710,1.22541,1.22777,1.22459
2018-03-20 17:00:00,1.22542,1.22616,1.22647,1.22535
2018-03-20 18:00:00,1.22617,1.22519,1.22630,1.22494
2018-03-20 19:00:00,1.22517,1.22462,1.22554,1.22457
2018-03-20 20:00:00,1.22461,1.22417,1.22483,1.22401
2018-03-20 21:00:00,1.22417,1.22440,1.22457,1.22414
2018-03-20 22:00:00,1.22440,1.22457,1.22465,1.22420
2018-03-20 23:00:00,1.22456,1.22485,1.22493,1.22437
2018-03-21 00:00:00,1.22485,1.22564,1.22569,1.22469
2018-03-21 01:00:00,1.22565,1.22576,1.22605,1.22500
2018-03-21 02:00:00,1.22576,1.22572,1.22598,1.22524
2018-03-21 03:00:00,1.22571,1.22634,1.22670,1.22568
2018-03-21 04:00:00,1.22634,1.22613,1.22653,1.22613
2018-03-21 05:00:00,1.22613,1.22624,1.22664,1.22604
2018-03-21 06:00:00,1.22622,1.22707,1.22733,1.22612
2018-03-21 07:00:00,1.22706,1.22789,1.22819,1.22683
2018-03-21 08:00:00,1.22789,1.22800,1.22909,1.22753
2018-03-21 09:00:00,1.22801,1.22785,1.22839,1.22722
2018-03-21 10:00:00,1.22788,1.22829,1.22868,1.22755
2018-03-21 11:00:00,1.22829,1.22746,1.22846,1.22648
2018-03-21 12:00:00,1.22748,1.22851,1.22860,1.22696
2018-03-21 13:00:00,1.22852,1.22896,1.22961,1.22811
2018-03-21 14:00:00,1.22895,1.22878,1.22909,1.22798
2018-03-21 15:00:00,1.22877,1.22682,1.22942,1.22665
2018-03-21 16:00:00,1.22684,1.22623,1.22688,1.22572
2018-03-21 17:00:00,1.22623,1.22816,1.22837,1.22594
2018-03-21 18:00:00,1.22816,1.23298,1.23320,1.22516
2018-03-21 19:00:00,1.23301,1.23458,1.23480,1.23240
2018-03-21 20:00:00,1.23460,1.23382,1.23502,1.23379
2018-03-21 21:00:00,1.23382,1.23391,1.23452,1.23382
2018-03-21 22:00:00,1.23393,1.23430,1.23430,1.23387
2018-03-21 23:00:00,1.23429,1.23466,1.23497,1.23418
2018-03-22 00:00:00,1.23467,1.23682,1.23692,1.23447
2018-03-22 01:00:00,1.23682,1.23645,1.23693,1.23622
2018-03-22 02:00:00,1.23644,1.23593,1.23650,1.23580
2018-03-22 03:00:00,1.23593,1.23637,1.23646,1.23553
2018-03-22 04:00:00,1.23636,1.23607,1.23654,1.23601
2018-03-22 05:00:00,1.23605,1.23459,1.23607,1.23453
2018-03-22 06:00:00,1.23459,1.23534,1.23581,1.23420
2018-03-22 07:00:00,1.23533,1.23731,1.23885,1.23519
2018-03-22 08:00:00,1.23733,1.23572,1.23753,1.23515
2018-03-22 09:00:00,1.23571,1.23344,1.23597,1.23300
2018-03-22 10:00:00,1.23344,1.23183,1.23358,1.23081
2018-03-22 11:00:00,1.23182,1.23239,1.23261,1.23108
2018-03-22 12:00:00,1.23239,1.23135,1.23317,1.23069
2018-03-22 13:00:00,1.23138,1.23221,1.23240,1.23042
2018-03-22 14:00:00,1.23219,1.23090,1.23259,1.23013
2018-03-22 15:00:00,1.23091,1.23107,1.23123,1.22964
2018-03-22 16:00:00,1.23108,1.23066,1.23185,1.22857
2018-03-22 17:00:00,1.23066,1.23028,1.23114,1.22924
2018-03-22 18:00:00,1.23028,1.23064,1.23149,1.23004
2018-03-22 19:00:00,1.23064,1.23184,1.23229,1.23058
2018-03-22 20:00:00,1.23190,1.23024,1.23197,1.23001
2018-03-22 21:00:00,1.23023,1.23069,1.23103,1.23016
2018-03-22 22:00:00,1.23071,1.23207,1.23236,1.23071
2018-03-22 23:00:00,1.23208,1.23244,1.23291,1.23166
2018-03-23 00:00:00,1.23242,1.23369,1.23415,1.23198
2018-03-23 01:00:00,1.23370,1.23298,1.23379,1.23258
2018-03-23 02:00:00,1.23298,1.23333,1.23417,1.23271
2018-03-23 03:00:00,1.23330,1.23349,1.23381,1.23311
2018-03-23 04:00:00,1.23349,1.23347,1.23363,1.23317
2018-03-23 05:00:00,1.23347,1.23321,1.23388,1.23314
2018-03-23 06:00:00,1.23320,1.23452,1.23473,1.23320
2018-03-23 07:00:00,1.23451,1.23220,1.23490,1.23170
2018-03-23 08:00:00,1.23219,1.23365,1.23409,1.23202
2018-03-23 09:00:00,1.23365,1.23244,1.23403,1.23196
2018-03-23 10:00:00,1.23244,1.23306,1.23343,1.23240
2018-03-23 11:00:00,1.23307,1.23445,1.23463,1.23275
2018-03-23 12:00:00,1.23446,1.23383,1.23601,1.23342
2018-03-23 13:00:00,1.23385,1.23368,1.23464,1.23230
2018-03-23 14:00:00,1.23369,1.23375,1.23551,1.23356
2018-03-23 15:00:00,1.23375,1.23587,1.23627,1.23352
2018-03-23 16:00:00,1.23587,1.23629,1.23669,1.23494
2018-03-23 17:00:00,1.23629,1.23620,1.23683,1.23560
2018-03-23 18:00:00,1.23617,1.23677,1.23737,1.23558
2018-03-23 19:00:00,1.23675,1.23652,1.23710,1.23606
2018-03-23 20:00:00,1.23653,1.23548,1.23668,1.23514
2018-03-25 21:00:00,1.23551,1.23593,1.23616,1.23531
2018-03-25 22:00:00,1.23593,1.23674,1.23680,1.23576
2018-03-25 23:00:00,1.23673,1.23546,1.23674,1.23535
2018-03-26 00:00:00,1.23546,1.23698,1.23827,1.23520
2018-03-26 01:00:00,1.23696,1.23705,1.23716,1.23644
2018-03-26 02:00:00,1.23706,1.23755,1.23766,1.23673
2018-03-26 03:00:00,1.23755,1.23735,1.23814,1.23723
2018-03-26 04:00:00,1.23735,1.23737,1.23764,1.23716
2018-03-26 05:00:00,1.23737,1.23663,1.23738,1.23649
2018-03-26 06:00:00,1.23662,1.23622,1.23708,1.23620
2018-03-26 07:00:00,1.23621,1.23830,1.23940,1.23592
2018-03-26 08:00:00,1.23831,1.23923,1.23988,1.23744
2018-03-26 09:00:00,1.23923,1.24061,1.24168,1.23921
2018-03-26 10:00:00,1.24061,1.24035,1.24127,1.23987
2018-03-26 11:00:00,1.24035,1.24070,1.24170,1.24035
2018-03-26 12:00:00,1.24068,1.24007,1.24130,1.24003
2018-03-26 13:00:00,1.24007,1.24366,1.24395,1.23984
2018-03-26 14:00:00,1.24367,1.24419,1.24491,1.24336
2018-03-26 15:00:00,1.24419,1.24403,1.24473,1.24374
2018-03-26 16:00:00,1.24402,1.24445,1.24501,1.24372
2018-03-26 17:00:00,1.24445,1.24528,1.24562,1.24419
2018-03-26 18:00:00,1.24528,1.24554,1.24619,1.24523
2018-03-26 19:00:00,1.24549,1.24520,1.24567,1.24496
2018-03-26 20:00:00,1.24519,1.24443,1.24533,1.24414
2018-03-26 21:00:00,1.24442,1.24478,1.24566,1.24431
2018-03-26 22:00:00,1.24478,1.24523,1.24529,1.24443
2018-03-26 23:00:00,1.24521,1.24575,1.24579,1.24488
2018-03-27 00:00:00,1.24572,1.24499,1.24572,1.24474
2018-03-27 01:00:00,1.24499,1.24433,1.24535,1.24426
2018-03-27 02:00:00,1.24433,1.24468,1.24496,1.24426
2018-03-27 03:00:00,1.24468,1.24519,1.24554,1.24468
2018-03-27 04:00:00,1.24519,1.24500,1.24549,1.24488
2018-03-27 05:00:00,1.24500,1.24491,1.24519,1.24432
2018-03-27 06:00:00,1.24491,1.24655,1.24766,1.24464
2018-03-27 07:00:00,1.24650,1.24654,1.24743,1.24587
2018-03-27 08:00:00,1.24654,1.24303,1.24661,1.24264
2018-03-27 09:00:00,1.24303,1.24140,1.24310,1.24100
2018-03-27 10:00:00,1.24142,1.24072,1.24201,1.24052
2018-03-27 11:00:00,1.24073,1.23914,1.24077,1.23899
2018-03-27 12:00:00,1.23912,1.23873,1.23914,1.23725
2018-03-27 13:00:00,1.23870,1.23911,1.23991,1.23777
2018-03-27 14:00:00,1.23911,1.23934,1.24092,1.23898
2018-03-27 15:00:00,1.23935,1.24086,1.24136,1.23899
2018-03-27 16:00:00,1.24086,1.24136,1.24159,1.24068
2018-03-27 17:00:00,1.24136,1.24095,1.24151,1.24043
2018-03-27 18:00:00,1.24095,1.24004,1.24120,1.24003
2018-03-27 19:00:00,1.24001,1.23966,1.24059,1.23949
2018-03-27 20:00:00,1.23966,1.24031,1.24049,1.23966
2018-03-27 21:00:00,1.24032,1.24059,1.24081,1.24020
2018-03-27 22:00:00,1.24058,1.24065,1.24091,1.24039
2018-03-27 23:00:00,1.24066,1.24089,1.24091,1.24058
2018-03-28 00:00:00,1.24089,1.24129,1.24161,1.24070
2018-03-28 01:00:00,1.24129,1.24161,1.24197,1.24095
2018-03-28 02:00:00,1.24159,1.24179,1.24216,1.24100
2018-03-28 03:00:00,1.24179,1.24215,1.24219,1.24167
2018-03-28 04:00:00,1.24215,1.24085,1.24215,1.24074
2018-03-28 05:00:00,1.24084,1.24075,1.24106,1.24033
2018-03-28 06:00:00,1.24071,1.23939,1.24071,1.23838
2018-03-28 07:00:00,1.23939,1.23990,1.24020,1.23767
2018-03-28 08:00:00,1.23990,1.23979,1.24088,1.23964
2018-03-28 09:00:00,1.23976,1.23921,1.23988,1.23840
2018-03-28 10:00:00,1.23922,1.23913,1.23988,1.23871
2018-03-28 11:00:00,1.23914,1.24044,1.24052,1.23886
2018-03-28 12:00:00,1.24044,1.23832,1.24089,1.23775
2018-03-28 13:00:00,1.23830,1.23432,1.23841,1.23351
2018-03-28 14:00:00,1.23431,1.23519,1.23519,1.23375
2018-03-28 15:00:00,1.23516,1.23497,1.23603,1.23428
2018-03-28 16:00:00,1.23499,1.23462,1.23528,1.23384
2018-03-28 17:00:00,1.23459,1.23172,1.23512,1.23142
2018-03-28 18:00:00,1.23172,1.23131,1.23190,1.23010
2018-03-28 19:00:00,1.23129,1.23010,1.23154,1.23003
2018-03-28 20:00:00,1.23010,1.23095,1.23100,1.23007
2018-03-28 21:00:00,1.23095,1.23102,1.23125,1.23064
2018-03-28 22:00:00,1.23103,1.23098,1.23137,1.23076
2018-03-28 23:00:00,1.23098,1.23129,1.23137,1.23056
2018-03-29 00:00:00,1.23125,1.23127,1.23146,1.23018
2018-03-29 01:00:00,1.23127,1.23178,1.23243,1.23122
2018-03-29 02:00:00,1.23177,1.23235,1.23263,1.23171
2018-03-29 03:00:00,1.23234,1.23281,1.23282,1.23202
2018-03-29 04:00:00,1.23279,1.23305,1.23313,1.23262
2018-03-29 05:00:00,1.23304,1.23340,1.23353,1.23258
2018-03-29 06:00:00,1.23336,1.23087,1.23336,1.23040
2018-03-29 07:00:00,1.23066,1.23090,1.23181,1.22958
2018-03-29 08:00:00,1.23088,1.23071,1.23180,1.23003
2018-03-29 09:00:00,1.23073,1.23145,1.23161,1.23005
2018-03-29 10:00:00,1.23144,1.23234,1.23279,1.22977
2018-03-29 11:00:00,1.23233,1.23183,1.23354,1.23173
2018-03-29 12:00:00,1.23183,1.23190,1.23275,1.23068
2018-03-29 13:00:00,1.23189,1.23247,1.23354,1.23178
2018-03-29 14:00:00,1.23247,1.22989,1.23262,1.22972
2018-03-29 15:00:00,1.22987,1.22881,1.23027,1.22841
2018-03-29 16:00:00,1.22882,1.22905,1.23007,1.22869
2018-03-29 17:00:00,1.22908,1.22964,1.23008,1.22859
2018-03-29 18:00:00,1.22964,1.23064,1.23106,1.22938
2018-03-29 19:00:00,1.23062,1.23048,1.23084,1.23031
2018-03-29 20:00:00,1.23049,1.23009,1.23049,1.23003
2018-03-29 21:00:00,1.23009,1.23023,1.23081,1.23003
2018-03-29 22:00:00,1.23023,1.23046,1.23068,1.23008
2018-03-29 23:00:00,1.23046,1.23030,1.23049,1.22998
2018-03-30 00:00:00,1.23030,1.23012,1.23096,1.22913
2018-03-30 01:00:00,1.23012,1.23135,1.23138,1.23000
2018-03-30 02:00:00,1.23135,1.23150,1.23175,1.23100
2018-03-30 03:00:00,1.23151,1.23150,1.23183,1.23115
2018-03-30 04:00:00,1.23149,1.23125,1.23180,1.23104
2018-03-30 05:00:00,1.23125,1.23071,1.23170,1.23061
2018-03-30 06:00:00,1.23071,1.23179,1.23218,1.23065
2018-03-30 07:00:00,1.23178,1.23234,1.23234,1.23174
2018-03-30 08:00:00,1.23238,1.23284,1.23313,1.23228
2018-03-30 09:00:00,1.23284,1.23274,1.23306,1.23236
2018-03-30 10:00:00,1.23274,1.23267,1.23293,1.23267
2018-03-30 11:00:00,1.23267,1.23279,1.23280,1.23258
2018-03-30 12:00:00,1.23277,1.23281,1.23292,1.23260
2018-03-30 13:00:00,1.23280,1.23261,1.23292,1.23212
2018-03-30 14:00:00,1.23258,1.23217,1.23262,1.23184
2018-03-30 15:00:00,1.23216,1.23190,1.23241,1.23145
2018-03-30 16:00:00,1.23192,1.23274,1.23282,1.23192
2018-03-30 17:00:00,1.23273,1.23231,1.23276,1.23209
2018-03-30 18:00:00,1.23232,1.23270,1.23272,1.23191
2018-03-30 19:00:00,1.23268,1.23192,1.23282,1.23192
2018-03-30 20:00:00,1.23186,1.23261,1.23300,1.23180
2018-04-01 21:00:00,1.23267,1.23249,1.23272,1.23202
2018-04-01 22:00:00,1.23250,1.23178,1.23259,1.23138
2018-04-01 23:00:00,1.23179,1.23130,1.23215,1.23129
2018-04-02 00:00:00,1.23130,1.23221,1.23221,1.23111
2018-04-02 01:00:00,1.23221,1.23267,1.23285,1.23217
2018-04-02 02:00:00,1.23266,1.23239,1.23282,1.23211
2018-04-02 03:00:00,1.23238,1.23188,1.23238,1.23166
2018-04-02 04:00:00,1.23187,1.23172,1.23188,1.23152
2018-04-02 05:00:00,1.23172,1.23175,1.23175,1.23136
2018-04-02 06:00:00,1.23175,1.23229,1.23229,1.23120
2018-04-02 07:00:00,1.23226,1.23310,1.23321,1.23204
2018-04-02 08:00:00,1.23310,1.23294,1.23319,1.23282
2018-04-02 09:00:00,1.23293,1.23316,1.23327,1.23285
2018-04-02 10:00:00,1.23317,1.23278,1.23317,1.23267
2018-04-02 11:00:00,1.23278,1.23415,1.23425,1.23273
2018-04-02 12:00:00,1.23416,1.23362,1.23452,1.23344
2018-04-02 13:00:00,1.23361,1.23221,1.23376,1.23181
2018-04-02 14:00:00,1.23223,1.23121,1.23344,1.23106
2018-04-02 15:00:00,1.23121,1.22881,1.23121,1.22823
2018-04-02 16:00:00,1.22881,1.22944,1.22950,1.22854
2018-04-02 17:00:00,1.22944,1.23049,1.23049,1.22882
2018-04-02 18:00:00,1.23044,1.23008,1.23075,1.22990
2018-04-02 19:00:00,1.23007,1.23060,1.23063,1.22983
2018-04-02 20:00:00,1.23058,1.23027,1.23060,1.23011
2018-04-02 21:00:00,1.23029,1.23021,1.23099,1.22994
2018-04-02 22:00:00,1.23023,1.23013,1.23039,1.22988
2018-04-02 23:00:00,1.23014,1.22934,1.23037,1.22925
2018-04-03 00:00:00,1.22933,1.23035,1.23043,1.22926
2018-04-03 01:00:00,1.23036,1.23038,1.23084,1.22971
2018-04-03 02:00:00,1.23038,1.23078,1.23099,1.23023
2018-04-03 03:00:00,1.23078,1.23058,1.23120,1.23053
2018-04-03 04:00:00,1.23058,1.23098,1.23104,1.23048
2018-04-03 05:00:00,1.23098,1.23087,1.23111,1.23036
2018-04-03 06:00:00,1.23087,1.23233,1.23249,1.23047
2018-04-03 07:00:00,1.23231,1.23242,1.23353,1.23205
2018-04-03 08:00:00,1.23242,1.23168,1.23310,1.23141
2018-04-03 09:00:00,1.23169,1.23076,1.23190,1.23045
2018-04-03 10:00:00,1.23075,1.22884,1.23157,1.22863
2018-04-03 11:00:00,1.22884,1.23021,1.23059,1.22866
2018-04-03 12:00:00,1.23020,1.22960,1.23152,1.22922
2018-04-03 13:00:00,1.22959,1.22581,1.22992,1.22563
2018-04-03 14:00:00,1.22583,1.22731,1.22749,1.22540
2018-04-03 15:00:00,1.22731,1.22613,1.22762,1.22590
2018-04-03 16:00:00,1.22613,1.22666,1.22712,1.22579
2018-04-03 17:00:00,1.22667,1.22641,1.22741,1.22628
2018-04-03 18:00:00,1.22641,1.22679,1.22702,1.22608
2018-04-03 19:00:00,1.22676,1.22638,1.22720,1.22621
2018-04-03 20:00:00,1.22639,1.22713,1.22722,1.22639
2018-04-03 21:00:00,1.22715,1.22709,1.22715,1.22651
2018-04-03 22:00:00,1.22708,1.22727,1.22731,1.22694
2018-04-03 23:00:00,1.22727,1.22785,1.22785,1.22690
2018-04-04 00:00:00,1.22785,1.22790,1.22811,1.22730
2018-04-04 01:00:00,1.22788,1.22780,1.22794,1.22744
2018-04-04 02:00:00,1.22779,1.22814,1.22873,1.22778
2018-04-04 03:00:00,1.22816,1.22826,1.22837,1.22754
2018-04-04 04:00:00,1.22826,1.22784,1.22843,1.22784
2018-04-04 05:00:00,1.22785,1.22784,1.22817,1.22729
2018-04-04 06:00:00,1.22784,1.22661,1.22784,1.22635
2018-04-04 07:00:00,1.22666,1.22948,1.22951,1.22572
2018-04-04 08:00:00,1.22950,1.22921,1.23148,1.22883
2018-04-04 09:00:00,1.22916,1.22776,1.22969,1.22764
2018-04-04 10:00:00,1.22774,1.22852,1.22874,1.22760
2018-04-04 11:00:00,1.22851,1.22883,1.22930,1.22819
2018-04-04 12:00:00,1.22884,1.22968,1.23006,1.22715
2018-04-04 13:00:00,1.22969,1.22977,1.23005,1.22882
2018-04-04 14:00:00,1.22980,1.22986,1.23100,1.22895
2018-04-04 15:00:00,1.22985,1.22914,1.23038,1.22901
2018-04-04 16:00:00,1.22914,1.22943,1.22978,1.22871
2018-04-04 17:00:00,1.22943,1.22835,1.22947,1.22826
2018-04-04 18:00:00,1.22834,1.22801,1.22853,1.22741
2018-04-04 19:00:00,1.22800,1.22831,1.22844,1.22745
2018-04-04 20:00:00,1.22829,1.22780,1.22829,1.22766
2018-04-04 21:00:00,1.22780,1.22827,1.22885,1.22780
2018-04-04 22:00:00,1.22827,1.22851,1.22861,1.22811
2018-04-04 23:00:00,1.22851,1.22877,1.22877,1.22819
2018-04-05 00:00:00,1.22877,1.22862,1.22902,1.22847
2018-04-05 01:00:00,1.22864,1.22803,1.22897,1.22771
2018-04-05 02:00:00,1.22802,1.22799,1.22819,1.22774
2018-04-05 03:00:00,1.22799,1.22848,1.22876,1.22778
2018-04-05 04:00:00,1.22849,1.22771,1.22855,1.22749
2018-04-05 05:00:00,1.22771,1.22756,1.22792,1.22709
2018-04-05 06:00:00,1.22754,1.22633,1.22758,1.22589
2018-04-05 07:00:00,1.22633,1.22574,1.22711,1.22493
2018-04-05 08:00:00,1.22577,1.22653,1.22691,1.22538
2018-04-05 09:00:00,1.22653,1.22764,1.22837,1.22628
2018-04-05 10:00:00,1.22764,1.22801,1.22804,1.22690
2018-04-05 11:00:00,1.22800,1.22561,1.22818,1.22530
2018-04-05 12:00:00,1.22562,1.22501,1.22630,1.22358
2018-04-05 13:00:00,1.22502,1.22560,1.22688,1.22449
2018-04-05 14:00:00,1.22559,1.22295,1.22572,1.22215
2018-04-05 15:00:00,1.22295,1.22292,1.22331,1.22185
2018-04-05 16:00:00,1.22290,1.22365,1.22440,1.22286
2018-04-05 17:00:00,1.22364,1.22360,1.22380,1.22244
2018-04-05 18:00:00,1.22359,1.22368,1.22397,1.22331
2018-04-05 19:00:00,1.22368,1.22351,1.22385,1.22336
2018-04-05 20:00:00,1.22349,1.22407,1.22414,1.22345
2018-04-05 21:00:00,1.22412,1.22398,1.22421,1.22378
2018-04-05 22:00:00,1.22398,1.22448,1.22470,1.22382
2018-04-05 23:00:00,1.22448,1.22489,1.22548,1.22405
2018-04-06 00:00:00,1.22491,1.22493,1.22533,1.22470
2018-04-06 01:00:00,1.22493,1.22580,1.22597,1.22481
2018-04-06 02:00:00,1.22582,1.22552,1.22600,1.22549
2018-04-06 03:00:00,1.22551,1.22424,1.22560,1.22420
2018-04-06 04:00:00,1.22425,1.22386,1.22431,1.22344
2018-04-06 05:00:00,1.22386,1.22379,1.22427,1.22357
2018-04-06 06:00:00,1.22379,1.22364,1.22392,1.22279
2018-04-06 07:00:00,1.22360,1.22274,1.22369,1.22154
2018-04-06 08:00:00,1.22275,1.22352,1.22370,1.22220
2018-04-06 09:00:00,1.22353,1.22430,1.22474,1.22350
2018-04-06 10:00:00,1.22431,1.22400,1.22462,1.22392
2018-04-06 11:00:00,1.22400,1.22320,1.22427,1.22313
2018-04-06 12:00:00,1.22320,1.22481,1.22571,1.22198
2018-04-06 13:00:00,1.22482,1.22686,1.22801,1.22443
2018-04-06 14:00:00,1.22687,1.22621,1.22762,1.22572
2018-04-06 15:00:00,1.22620,1.22740,1.22800,1.22607
2018-04-06 16:00:00,1.22741,1.22757,1.22790,1.22665
2018-04-06 17:00:00,1.22759,1.22821,1.22822,1.22680
2018-04-06 18:00:00,1.22821,1.22857,1.22897,1.22782
2018-04-06 19:00:00,1.22860,1.22855,1.22909,1.22817
2018-04-06 20:00:00,1.22854,1.22834,1.22869,1.22795
2018-04-08 21:00:00,1.22896,1.22786,1.22896,1.22767
2018-04-08 22:00:00,1.22786,1.22744,1.22798,1.22738
2018-04-08 23:00:00,1.22745,1.22712,1.22773,1.22659
2018-04-09 00:00:00,1.22711,1.22751,1.22757,1.22660
2018-04-09 01:00:00,1.22752,1.22713,1.22775,1.22713
2018-04-09 02:00:00,1.22715,1.22739,1.22743,1.22661
2018-04-09 03:00:00,1.22739,1.22727,1.22756,1.22688
2018-04-09 04:00:00,1.22727,1.22775,1.22777,1.22722
2018-04-09 05:00:00,1.22775,1.22823,1.22861,1.22750
2018-04-09 06:00:00,1.22823,1.22786,1.22867,1.22731
2018-04-09 07:00:00,1.22786,1.22822,1.22866,1.22605
2018-04-09 08:00:00,1.22822,1.22802,1.22851,1.22753
2018-04-09 09:00:00,1.22801,1.22676,1.22844,1.22676
2018-04-09 10:00:00,1.22677,1.22732,1.22753,1.22624
2018-04-09 11:00:00,1.22732,1.22840,1.22863,1.22664
2018-04-09 12:00:00,1.22840,1.23135,1.23137,1.22824
2018-04-09 13:00:00,1.23134,1.23240,1.23271,1.23120
2018-04-09 14:00:00,1.23241,1.23115,1.23310,1.23101
2018-04-09 15:00:00,1.23114,1.23190,1.23269,1.23075
2018-04-09 16:00:00,1.23190,1.23184,1.23274,1.23129
2018-04-09 17:00:00,1.23185,1.23177,1.23238,1.23129
2018-04-09 18:00:00,1.23177,1.23217,1.23257,1.23148
2018-04-09 19:00:00,1.23219,1.23228,1.23255,1.23159
2018-04-09 20:00:00,1.23223,1.23211,1.23224,1.23170
2018-04-09 21:00:00,1.23213,1.23245,1.23245,1.23195
2018-04-09 22:00:00,1.23243,1.23224,1.23270,1.23222
2018-04-09 23:00:00,1.23225,1.23209,1.23249,1.23208
2018-04-10 00:00:00,1.23209,1.23255,1.23291,1.23207
2018-04-10 01:00:00,1.23256,1.23169,1.23271,1.23166
2018-04-10 02:00:00,1.23170,1.23170,1.23181,1.23070
2018-04-10 03:00:00,1.23170,1.23151,1.23184,1.23104
2018-04-10 04:00:00,1.23151,1.23188,1.23188,1.23117
