Date,Open,Close,High,Low
2013-03-12 00:00:00,144.04999999999998,143.91899999999998,144.089,143.749
2013-03-12 01:00:00,143.91899999999998,144.01600000000002,144.095,143.832
2013-03-12 02:00:00,144.01899999999998,143.99200000000002,144.035,143.953
2013-03-12 03:00:00,143.99200000000002,143.769,144.032,143.73499999999999
2013-03-12 04:00:00,143.773,143.736,143.833,143.678
2013-03-12 05:00:00,143.734,143.623,143.78799999999998,143.59
2013-03-12 06:00:00,143.621,143.549,143.714,143.4
2013-03-12 07:00:00,143.545,143.601,143.741,143.47
2013-03-12 08:00:00,143.601,143.376,143.60500000000002,143.04399999999998
2013-03-12 09:00:00,143.374,142.60899999999998,143.449,142.31400000000002
2013-03-12 10:00:00,142.60600000000002,142.52200000000002,142.621,142.026
2013-03-12 11:00:00,142.519,142.77,142.909,142.379
2013-03-12 12:00:00,142.77200000000002,142.972,143.278,142.736
2013-03-12 13:00:00,142.972,142.845,143.05700000000002,142.718
2013-03-12 14:00:00,142.847,142.843,143.23999999999998,142.809
2013-03-12 15:00:00,142.844,142.878,142.985,142.38500000000002
2013-03-12 16:00:00,142.88,142.94,143.01299999999998,142.71200000000002
2013-03-12 17:00:00,142.94400000000002,143.007,143.13799999999998,142.753
2013-03-12 18:00:00,143.007,143.01299999999998,143.11,142.838
2013-03-12 19:00:00,143.012,143.065,143.23399999999998,142.957
2013-03-12 20:00:00,143.064,143.224,143.227,143.037
2013-03-12 21:00:00,143.219,143.02700000000002,143.272,142.969
2013-03-12 22:00:00,143.024,142.862,143.103,142.839
2013-03-12 23:00:00,142.862,142.864,142.94899999999998,142.678
2013-03-13 00:00:00,142.861,143.16899999999998,143.185,142.815
2013-03-13 01:00:00,143.171,143.161,143.282,143.005
2013-03-13 02:00:00,143.161,143.204,143.3,143.12
2013-03-13 03:00:00,143.204,142.956,143.349,142.94299999999998
2013-03-13 04:00:00,142.955,142.974,143.18,142.929
2013-03-13 05:00:00,142.97600000000003,142.97799999999998,143.07399999999998,142.82600000000002
2013-03-13 06:00:00,142.975,143.173,143.178,142.94899999999998
2013-03-13 07:00:00,143.175,142.864,143.175,142.656
2013-03-13 08:00:00,142.851,143.097,143.228,142.764
2013-03-13 09:00:00,143.099,143.393,143.45399999999998,143.06799999999998
2013-03-13 10:00:00,143.392,143.16400000000002,143.54799999999997,143.12
2013-03-13 11:00:00,143.167,143.271,143.399,143.059
2013-03-13 12:00:00,143.27,143.399,143.778,143.204
2013-03-13 13:00:00,143.399,143.50300000000001,143.831,143.35
2013-03-13 14:00:00,143.504,143.412,143.535,143.239
2013-03-13 15:00:00,143.412,143.289,143.57899999999998,143.281
2013-03-13 16:00:00,143.29100000000003,143.418,143.41899999999998,143.132
2013-03-13 17:00:00,143.41899999999998,143.436,143.479,143.347
2013-03-13 18:00:00,143.438,143.333,143.459,143.261
2013-03-13 19:00:00,143.33200000000002,143.306,143.42600000000002,143.218
2013-03-13 20:00:00,143.297,143.442,143.51200000000003,143.295
2013-03-13 21:00:00,143.442,143.375,143.486,143.322
2013-03-13 22:00:00,143.369,143.313,143.482,143.298
2013-03-13 23:00:00,143.312,143.324,143.463,143.311
2013-03-14 00:00:00,143.324,143.356,143.437,143.25900000000001
2013-03-14 01:00:00,143.353,143.275,143.364,143.04399999999998
2013-03-14 02:00:00,143.278,143.278,143.30200000000002,143.095
2013-03-14 03:00:00,143.275,143.31799999999998,143.357,143.228
2013-03-14 04:00:00,143.317,143.449,143.51200000000003,143.20899999999997
2013-03-14 05:00:00,143.449,143.284,143.50799999999998,143.26000000000002
2013-03-14 06:00:00,143.28799999999998,143.479,143.488,143.26299999999998
2013-03-14 07:00:00,143.478,143.706,143.808,143.47299999999998
2013-03-14 08:00:00,143.70399999999998,143.994,144.28799999999998,143.675
2013-03-14 09:00:00,143.996,143.956,144.078,143.819
2013-03-14 10:00:00,143.954,143.97500000000002,144.07299999999998,143.831
2013-03-14 11:00:00,143.97299999999998,144.197,144.239,143.966
2013-03-14 12:00:00,144.197,144.054,144.278,143.94
2013-03-14 13:00:00,144.048,144.433,144.601,144.036
2013-03-14 14:00:00,144.433,144.449,144.684,144.306
2013-03-14 15:00:00,144.451,144.688,144.723,144.42600000000002
2013-03-14 16:00:00,144.686,144.621,144.841,144.479
2013-03-14 17:00:00,144.624,144.654,144.933,144.379
2013-03-14 18:00:00,144.654,144.864,144.904,144.648
2013-03-14 19:00:00,144.864,144.96200000000002,145.033,144.807
2013-03-14 20:00:00,144.959,144.984,144.985,144.85700000000003
2013-03-14 21:00:00,144.968,144.996,145.055,144.869
2013-03-14 22:00:00,144.995,144.93,145.011,144.862
2013-03-14 23:00:00,144.928,144.794,144.968,144.789
2013-03-15 00:00:00,144.794,145.021,145.049,144.787
2013-03-15 01:00:00,145.018,144.97799999999998,145.156,144.762
2013-03-15 02:00:00,144.974,145.003,145.097,144.933
2013-03-15 03:00:00,145.003,145.033,145.07399999999998,144.94899999999998
2013-03-15 04:00:00,145.029,145.123,145.254,145.023
2013-03-15 05:00:00,145.121,145.007,145.125,144.913
2013-03-15 06:00:00,145.004,145.11,145.181,144.943
2013-03-15 07:00:00,145.108,145.45700000000002,145.45700000000002,144.99699999999999
2013-03-15 08:00:00,145.45700000000002,145.221,145.45700000000002,145.06799999999998
2013-03-15 09:00:00,145.219,145.718,145.775,145.214
2013-03-15 10:00:00,145.715,145.685,145.892,145.619
2013-03-15 11:00:00,145.685,145.545,145.828,145.493
2013-03-15 12:00:00,145.546,145.463,145.741,145.423
2013-03-15 13:00:00,145.472,145.04,145.512,144.886
2013-03-15 14:00:00,145.04,144.42600000000002,145.054,144.40800000000002
2013-03-15 15:00:00,144.424,143.927,144.584,143.859
2013-03-15 16:00:00,143.927,144.20600000000002,144.333,143.859
2013-03-15 17:00:00,144.20600000000002,144.33700000000002,144.439,144.20600000000002
2013-03-15 18:00:00,144.334,143.92100000000002,144.45,143.819
2013-03-15 19:00:00,143.916,143.97500000000002,144.16799999999998,143.916
2013-03-15 20:00:00,143.97500000000002,144.051,144.093,143.859
2013-03-17 21:00:00,142.72899999999998,143.079,143.272,142.353
