Date,Open,Close,High,Low
2013-03-12 00:00:00,96.64399999999999,96.54700000000001,96.69200000000001,96.43299999999999
2013-03-12 01:00:00,96.54700000000001,96.599,96.64,96.511
2013-03-12 02:00:00,96.599,96.621,96.62200000000001,96.55100000000002
2013-03-12 03:00:00,96.621,96.539,96.647,96.531
2013-03-12 04:00:00,96.541,96.48700000000001,96.583,96.47200000000001
2013-03-12 05:00:00,96.48700000000001,96.43799999999999,96.527,96.404
2013-03-12 06:00:00,96.43599999999999,96.397,96.476,96.325
2013-03-12 07:00:00,96.395,96.406,96.511,96.322
2013-03-12 08:00:00,96.40700000000001,96.20299999999999,96.40799999999999,96.042
2013-03-12 09:00:00,96.20200000000001,96.01200000000001,96.22,95.77200000000002
2013-03-12 10:00:00,96.011,95.895,96.019,95.647
2013-03-12 11:00:00,95.891,95.93799999999999,95.98,95.759
2013-03-12 12:00:00,95.93799999999999,96.024,96.137,95.928
2013-03-12 13:00:00,96.023,96.07600000000001,96.114,95.913
2013-03-12 14:00:00,96.075,96.10600000000001,96.27700000000002,96.065
2013-03-12 15:00:00,96.10600000000001,95.99,96.14399999999999,95.724
2013-03-12 16:00:00,95.991,95.926,96.042,95.898
2013-03-12 17:00:00,95.927,95.96000000000001,95.98,95.829
2013-03-12 18:00:00,95.96000000000001,95.91499999999999,96.0,95.87200000000001
2013-03-12 19:00:00,95.916,95.988,96.073,95.91499999999999
2013-03-12 20:00:00,95.988,96.086,96.101,95.973
2013-03-12 21:00:00,96.08700000000002,95.99,96.088,95.954
2013-03-12 22:00:00,95.99,95.891,96.035,95.86399999999999
2013-03-12 23:00:00,95.89,95.844,95.94500000000001,95.745
2013-03-13 00:00:00,95.844,96.051,96.07600000000001,95.814
2013-03-13 01:00:00,96.051,95.985,96.10700000000001,95.94200000000001
2013-03-13 02:00:00,95.985,95.88,95.991,95.841
2013-03-13 03:00:00,95.88,95.70200000000001,95.881,95.66399999999999
2013-03-13 04:00:00,95.70100000000001,95.744,95.85100000000001,95.673
2013-03-13 05:00:00,95.744,95.71700000000001,95.796,95.595
2013-03-13 06:00:00,95.71499999999999,95.787,95.823,95.714
2013-03-13 07:00:00,95.78999999999999,95.492,95.81,95.452
2013-03-13 08:00:00,95.48700000000001,95.861,95.93599999999999,95.48299999999999
2013-03-13 09:00:00,95.86200000000001,95.78899999999999,95.898,95.75799999999998
2013-03-13 10:00:00,95.787,95.72500000000001,95.88499999999999,95.704
2013-03-13 11:00:00,95.728,95.70100000000001,95.799,95.647
2013-03-13 12:00:00,95.70100000000001,95.90299999999999,96.11200000000001,95.66600000000001
2013-03-13 13:00:00,95.901,96.186,96.264,95.88499999999999
2013-03-13 14:00:00,96.186,96.12700000000001,96.21600000000001,96.008
2013-03-13 15:00:00,96.13000000000001,96.005,96.19200000000001,95.99700000000001
2013-03-13 16:00:00,96.009,96.08399999999999,96.111,95.909
2013-03-13 17:00:00,96.08399999999999,96.06299999999999,96.114,96.014
2013-03-13 18:00:00,96.062,96.031,96.102,95.971
2013-03-13 19:00:00,96.031,96.01799999999999,96.083,95.973
2013-03-13 20:00:00,96.01700000000001,96.12,96.17999999999999,96.015
2013-03-13 21:00:00,96.12,96.081,96.16799999999999,96.05799999999999
2013-03-13 22:00:00,96.081,96.04799999999999,96.13000000000001,96.04299999999999
2013-03-13 23:00:00,96.04899999999999,96.02799999999999,96.117,96.02000000000001
2013-03-14 00:00:00,96.02799999999999,95.899,96.072,95.883
2013-03-14 01:00:00,95.897,95.794,95.906,95.691
2013-03-14 02:00:00,95.796,95.852,95.859,95.73
2013-03-14 03:00:00,95.85100000000001,95.921,95.95899999999999,95.82000000000001
2013-03-14 04:00:00,95.92,96.054,96.09,95.882
2013-03-14 05:00:00,96.054,95.95899999999999,96.08899999999998,95.94200000000001
2013-03-14 06:00:00,95.95700000000001,95.994,96.005,95.94
2013-03-14 07:00:00,95.992,96.198,96.265,95.98899999999999
2013-03-14 08:00:00,96.199,96.42299999999999,96.531,96.172
2013-03-14 09:00:00,96.42299999999999,96.361,96.462,96.35600000000001
2013-03-14 10:00:00,96.361,96.341,96.38700000000001,96.29200000000002
2013-03-14 11:00:00,96.342,96.49399999999999,96.506,96.337
2013-03-14 12:00:00,96.49399999999999,96.48700000000001,96.59299999999999,96.391
2013-03-14 13:00:00,96.48700000000001,96.34899999999999,96.508,96.301
2013-03-14 14:00:00,96.34700000000001,96.21799999999999,96.385,96.12200000000001
2013-03-14 15:00:00,96.21700000000001,96.12799999999999,96.322,96.113
2013-03-14 16:00:00,96.12799999999999,95.838,96.241,95.747
2013-03-14 17:00:00,95.838,95.878,95.984,95.68799999999999
2013-03-14 18:00:00,95.878,96.062,96.06299999999999,95.87700000000001
2013-03-14 19:00:00,96.061,96.09700000000001,96.156,96.01299999999999
2013-03-14 20:00:00,96.09700000000001,96.121,96.126,96.073
2013-03-14 21:00:00,96.121,96.12200000000001,96.12299999999999,96.06700000000001
2013-03-14 22:00:00,96.12299999999999,96.074,96.12700000000001,96.06
2013-03-14 23:00:00,96.074,95.95100000000001,96.101,95.949
2013-03-15 00:00:00,95.95,96.162,96.17999999999999,95.95
2013-03-15 01:00:00,96.15700000000001,95.991,96.267,95.889
2013-03-15 02:00:00,95.991,96.088,96.09700000000001,95.988
2013-03-15 03:00:00,96.088,96.145,96.15100000000001,96.05299999999998
2013-03-15 04:00:00,96.146,96.18299999999999,96.281,96.141
2013-03-15 05:00:00,96.18200000000002,96.145,96.18299999999999,96.117
2013-03-15 06:00:00,96.14399999999999,96.14399999999999,96.19200000000001,96.072
2013-03-15 07:00:00,96.14299999999999,96.051,96.14399999999999,95.955
2013-03-15 08:00:00,96.052,96.019,96.07100000000001,95.98100000000001
2013-03-15 09:00:00,96.01799999999999,96.221,96.241,96.006
2013-03-15 10:00:00,96.22200000000001,96.12299999999999,96.26,96.08899999999998
2013-03-15 11:00:00,96.125,96.021,96.172,95.978
2013-03-15 12:00:00,96.02000000000001,95.928,96.155,95.90799999999999
2013-03-15 13:00:00,95.935,95.788,95.95899999999999,95.64099999999999
2013-03-15 14:00:00,95.788,95.48700000000001,95.807,95.299
2013-03-15 15:00:00,95.485,95.103,95.579,95.101
2013-03-15 16:00:00,95.10499999999999,95.32799999999999,95.395,95.084
2013-03-15 17:00:00,95.326,95.494,95.588,95.325
2013-03-15 18:00:00,95.494,95.448,95.585,95.30999999999999
2013-03-15 19:00:00,95.45100000000001,95.37,95.52799999999999,95.366
2013-03-15 20:00:00,95.37100000000001,95.33,95.40799999999999,95.228
2013-03-17 21:00:00,94.37299999999999,94.59700000000001,94.69999999999999,94.101
2013-03-17 22:00:00,94.599,94.86899999999999,94.985,94.599
2013-03-17 23:00:00,94.86899999999999,94.90200000000002,94.99600000000001,94.781
2013-03-18 00:00:00,94.906,94.939,94.971,94.82000000000001
2013-03-18 01:00:00,94.94,94.81,94.94,94.71799999999999
2013-03-18 02:00:00,94.809,94.671,94.839,94.595
2013-03-18 03:00:00,94.67200000000001,94.69999999999999,94.708,94.63000000000001
2013-03-18 04:00:00,94.69999999999999,94.74000000000001,94.783,94.678
2013-03-18 05:00:00,94.74100000000001,94.51299999999999,94.76299999999999,94.46700000000001
2013-03-18 06:00:00,94.511,94.488,94.52000000000001,94.316
2013-03-18 07:00:00,94.488,94.742,94.77,94.427
2013-03-18 08:00:00,94.74100000000001,95.037,95.149,94.74100000000001
2013-03-18 09:00:00,95.037,94.98200000000001,95.08,94.88700000000001
2013-03-18 10:00:00,94.98100000000001,94.917,95.07100000000001,94.857
2013-03-18 11:00:00,94.917,95.045,95.074,94.90899999999999
2013-03-18 12:00:00,95.044,95.09200000000001,95.20100000000001,94.95700000000001
2013-03-18 13:00:00,95.09299999999999,94.98,95.09299999999999,94.825
2013-03-18 14:00:00,94.976,95.059,95.12899999999999,94.859
2013-03-18 15:00:00,95.05799999999999,94.904,95.07700000000001,94.88499999999999
2013-03-18 16:00:00,94.90200000000002,95.16700000000002,95.214,94.90200000000002
2013-03-18 17:00:00,95.16600000000001,95.391,95.435,95.155
2013-03-18 18:00:00,95.393,95.43599999999999,95.60700000000001,95.37299999999999
2013-03-18 19:00:00,95.43700000000001,95.236,95.455,95.078
2013-03-18 20:00:00,95.236,95.224,95.38600000000001,95.21
2013-03-18 21:00:00,95.22299999999998,95.287,95.303,95.141
2013-03-18 22:00:00,95.288,95.38600000000001,95.395,95.247
2013-03-18 23:00:00,95.38600000000001,95.365,95.391,95.296
2013-03-19 00:00:00,95.366,95.478,95.56,95.366
2013-03-19 01:00:00,95.476,95.613,95.656,95.399
2013-03-19 02:00:00,95.614,95.713,95.75299999999999,95.59299999999999
2013-03-19 03:00:00,95.712,95.565,95.72200000000001,95.565
2013-03-19 04:00:00,95.565,95.586,95.63799999999999,95.536
2013-03-19 05:00:00,95.586,95.539,95.632,95.535
2013-03-19 06:00:00,95.539,95.546,95.55799999999999,95.394
2013-03-19 07:00:00,95.546,95.47399999999999,95.588,95.428
2013-03-19 08:00:00,95.473,95.40799999999999,95.501,95.29700000000001
2013-03-19 09:00:00,95.409,95.34799999999998,95.486,95.34799999999998
2013-03-19 10:00:00,95.34799999999998,95.29299999999999,95.434,95.229
2013-03-19 11:00:00,95.294,95.368,95.38399999999999,95.287
2013-03-19 12:00:00,95.368,95.43299999999999,95.501,95.363
2013-03-19 13:00:00,95.43299999999999,95.344,95.434,95.27600000000001
2013-03-19 14:00:00,95.344,95.09299999999999,95.383,95.021
2013-03-19 15:00:00,95.09299999999999,94.84899999999999,95.18799999999999,94.756
2013-03-19 16:00:00,94.84899999999999,94.949,95.106,94.729
2013-03-19 17:00:00,94.948,94.935,94.96700000000001,94.81299999999999
2013-03-19 18:00:00,94.93599999999999,95.104,95.14299999999999,94.891
2013-03-19 19:00:00,95.10499999999999,95.04100000000001,95.10700000000001,94.87
2013-03-19 20:00:00,95.045,95.17399999999999,95.196,95.044
2013-03-19 21:00:00,95.171,95.14200000000001,95.18900000000001,95.07
2013-03-19 22:00:00,95.14200000000001,95.031,95.21,95.01899999999999
2013-03-19 23:00:00,95.031,95.06700000000001,95.085,95.016
2013-03-20 00:00:00,95.068,94.92299999999999,95.09,94.917
2013-03-20 01:00:00,94.92299999999999,94.969,94.993,94.834
2013-03-20 02:00:00,94.969,94.999,95.04299999999999,94.94
2013-03-20 03:00:00,94.999,95.07700000000001,95.1,94.97700000000002
2013-03-20 04:00:00,95.07700000000001,95.06700000000001,95.098,95.03
